Position;Business Name;Address;Phone Number;Email;Website;Category
1586;PSOTOVÁ MONIKA, MUDr. - M-Derma s.r.o.;Hollého 2, 90201 Pezinok;421903323932;;;Kožné a pohlavné choroby
1587;BS vinárske potreby s.r.o.;Šenkvická cesta 12/D, 90201 Pezinok;421911225743;pezinok@vinarskepotreby.cz;http://www.vinarskepotreby.cz;Vinárstvo - potreby
1588;DEROMETAL s.r.o.;Myslenická 3001/1, 90201 Pezinok;421905784697;http://www.derometal.sk;http://www.derometal.sk;Oceľ , oceľové výrobky
1589;Salón IN - kaderníctvo;Holubyho 39, 90201 Pezinok;421911353888;saloninpk@gmail.com;;Kaderníctvo , holičstvo
1590;KR COLOR, s.r.o.;Myslenická 3202/152, 90203 Pezinok;421918635462;;;Automobily - lakovanie
1591;Váš Komfort s. r. o.;Štúrova 3311/16, 90203 Pezinok;421903536527;http://www.vaskomfort.sk;http://www.vaskomfort.sk;Upratovacie služby
1592;AUTOOPRAVOVŇA Strnisko Peter;Myslenická 3001/1, 90201 Pezinok;421336423423;;;Automobily - servisy , Kozmetické salóny
1593;TEDi Betriebs s.r.o.;Senkvicka cesta 12 D/Objekt BOZIN Shopping, 902 01 Pezinok;421335583553;https://stores.tedi.com/tedi-betriebs-s-r-o-b6e6ea5dd031;https://stores.tedi.com/tedi-betriebs-s-r-o-b6e6ea5dd031;Bytové doplnky , Papiernictvá
1594;SERAFÍN JÁN - AUTOSERVIS;Šenkvická cesta 2166/1, 90201 Pezinok;421905402623;;;Automobily - príslušenstvo a doplnky
1595;ESCAPE kaderníctvo/holičstvo;Myslenická 2/C, 90201 Pezinok;421904509859;salon.escape@centrum.sk;http://hair-studio-escape.webnode.sk;Kaderníctvo , holičstvo
1596;XXXL Molet línia s.r.o.;Myslenická 2/C, 90201 Pezinok;421332312331;moletlinia@moletlinia.eu;http://www.xxxlmoletlinia.sk;Odevy - predaj
1597;"Kaderníctvo a kozmetika ""Jana""";Cajlanská 1801/63, 90201 Pezinok;421336404379;;;Kaderníctvo , holičstvo
1598;AG FOODS SK, s.r.o.;Moyzesova 10, 90201 Pezinok;421336402378;info.sk@agfoods.eu;http://www.agfoods.net;Potraviny - predaj
1599;KADERNÍCTVO PERFEKT - ČIŽMÁROVÁ;Šenkvická cesta 1718/6, 90201 Pezinok;421907849447;;;Kaderníctvo , holičstvo
1600;Základná škola Jána Kupeckého;Kupeckého 2606/74, 90201 Pezinok;421336403768;zskupeckeho@centrum.sk;http://www.zskupeckeho.eu/;Školy , základné
1601;Javorka Štefan - KTM - MOTO - ŠPORT;Fándlyho 1319/1, 90201 Pezinok;421907729611;javormx@javormx.sk;http://www.javormx.sk/;Motocykle , skútre , mopedy
1602;Gulová Eva, MUDr. - pediatria;Holého 2, 90201 Pezinok;421903458271;;;Lekári , všeobecní pre deti a dorast
1603;EuroCleaning Services, s.r.o.;Obrancov mieru 2506/52, 90201 Pezinok;421910911621;info@eurocleaning.sk;;Upratovacie služby
1604;AS - DOCTOR s.r.o. - MUDr. Agnesa Sandtnerová;Hollého 1078/2, 90201 Pezinok;421336412108;;;Lekári , všeobecní pre dospelých
1605;Vladimír Baňák BV POOL;Bratislavská 195/79, 90201 Pezinok;421903715038;bvpool@bvpool.sk;http://www.bvpool.sk;Bazény , sauny - výroba , predaj
1606;Predajňa ARA;Slnečná 905/33, 90201 Pezinok;421336404453;ara@stonline.sk;http://www.arapezinok.sk;Akvaristika , teraristika
1607;VINOTECH s. r. o.;Holubyho 27, 90201 Pezinok;421902681532;ghost.svos@gmail.com;http://www.vinotech.sk;Priemyselné stroje a technika - montáž a opravy
1608;Veselková Monika, Mgr. - Advokátka;M. R. Štefánika 14/27, 90201 Pezinok;421903478948;gajdosova.office@gmail.com;;Advokáti
1609;STAPO PRAHA, a.s., organizačná zložka;Bratislavská 197/83, 90201 Pezinok;421336422262;dispecink@staposlovakia.eu;http://www.staposlovakia.eu;Stavebné stroje a zariadenia - požičovne
1610;NANO CLEAN SERVICE;Záhradná 1397/32, 90201 Pezinok;421905102425;kontakt@nanoclean.sk;http://www.nanoclean.sk;Upratovacie služby
1611;MOTOTECHNA-EUROCESTY s.r.o.;Bratislavská 79, 90021 Pezinok;421915744073;regionalnamototechna@gmail.com;;Automobily - príslušenstvo a doplnky
1612;Bioland For You, s.r.o.;Tehelná 3, 90201 Pezinok;421238105225;eshop@bioland.sk;http://www.bioland.sk;Potraviny - predaj
1613;Cuts Factory s. r. o.;Milana Rastislava Štefánika 19, 90201 Pezinok;421911807771;info@cutsfactory.sk;https://www.cutsfactory.sk;Kaderníctvo , holičstvo
1614;sexshopdares.sk;Jilemnického 11, 90201 Pezinok;421903645108;info@sexshopdares.sk;http://sexshopdares.sk;Sexshopy
1615;Imrich Méry - Multi Servis;Myslenická 4440/2B, 90201 Pezinok;421908866532;mery.i@zoznam.sk;;Obuv - opravy
1616;LB SERVIS SK s.r.o.;Hečkova 1, 90203 Pezinok;421336452111;lbservis@lbservis.sk;http://www.lbservis.sk;Pokladnice a registračné pokladnice
1617;LAZARUS s.r.o.;Moyzesova 1676/16, 90201 Pezinok;421336404681;tilnak@lazarus.sk;http://www.lazarus.sk/;Počítače - systémy a siete
1618;OČNÁ OPTIKA HV;Holubyho 16, 90201 Pezinok;421336412019;hajdusek.milos@gmail.com;http://www.ocnaoptika_hv.wbl.sk;Očná optika
1619;NEXT176, s. r. o.;Svätoplukova 2660/16, 90201 Pezinok;421911901176;;;Počítače - systémy a siete
1620;GYN-SEN s.r.o.;Kollárova 1, 90201 Pezinok;421905768620;http://www.gyn-sen.sk;http://www.gyn-sen.sk;Gynekológia a pôrodníctvo
1621;Dent-evan, s.r.o.;Moyzesova 1676/16, 90201 Pezinok;421336412119;;;Zubní lekári - praktickí zubní lekári
1622;AVE EVA s.r.o.;Hollého 1078/2, 90201 Pezinok;421336412515;;;Gynekológia a pôrodníctvo
1623;LV perfekt s.r.o.;Bratislavská 239/78, 90201 Pezinok;421336401603;http://www.lvperfekt.sk/;http://www.lvperfekt.sk/;Kúpeľne - vybavenie
1624;Ing. Zuzana Lacková;Trnavská 2693/73, 90201 Pezinok;421911435072;;;Geodézia , geodeti
1625;Urmanič Michal, Ing.;Komenského 1231/18, 90201 Pezinok;421903919135;;;Geodézia , geodeti
1626;Servis elektro - zdvíhacie zariadenia, s.r.o.;Na Bielenisku, 90201 Pezinok;421905405657;badura@elektrovytahy.sk;http://www.elektrovytahy.sk;Výťahy - opravy
1627;OM-OPTIK, s. r. o.;M. R. Štefánika /26, 90201 Pezinok;421336402230;omoptik@omoptik.sk;http://www.omoptik.sk/;Očná optika
1628;Peter Matoušek PEMAX;Svätoplukova 2650/41, 90201 Pezinok;421903969611;;;Kovy , obrábanie
1629;IVASO, s.r.o.;Generála Svobodu 2464/30, 90201 Pezinok;421903037676;;;Počítače - systémy a siete
1630;MAURO SIMON s.r.o.;Hrnčiarska 444/34, 90201 Pezinok;421336413198;info@maurosimon.sk;;Očná optika
1631;SABRA - Dent s.r.o.;Na Bielenisku 4, 90201 Pezinok;421336413047;;;Zubní lekári - praktickí zubní lekári
1632;FÉNIX Urban Peter Mgr.;Holubyho 61/29, 90201 Pezinok;421336400301;;;Upratovacie služby
1633;MAKAŠ s. r. o. - Čistenie parou;Obrancov mieru 11, 90201 Pezinok;421908105098;makas@makas.sk;http://www.makas.sk;Upratovacie služby
1634;SALÓN MAXIM - Renáta Borbélyová;Vajanského 613/40, 90201 Pezinok;421903866974;;;Kaderníctvo , holičstvo
1635;JP MEDIA & PRODUCTION s.r.o.;Kollárova 4439/11, 90201 Pezinok;421336409000;http://www.jpmedia.sk;http://www.jpmedia.sk;Reklama - agentúry
1636;Kaderníctvo JANA - Jana Rybárová;Cajlanská 1801/63, 90201 Pezinok;421903644946;;;Kaderníctvo , holičstvo
1637;Advokátska kancelária GAŠKOVÁ & CO s. r. o.;Šenkvická cesta 3, 90201 Pezinok;421905803833;petra.gaskova@gmail.com;;Advokáti
1638;Vladimír Neumann FOTO CENTER 2000;Holubyho 107/28, 90201 Pezinok;421336412607;fotooptic@zoznam.sk;http://www.studioneumann.wbl.sk;Fotoaparáty - opravy
1639;Samuel Juran AQUA SERVIS - bazény;Hroznová 2595 /8, 90201 Pezinok;421904762398;info@bazenyaquaservis.sk;http://bazenyaquaservis.sk;Bazény , sauny - výroba , predaj
1640;JUDr. Vladimír Sucháček - súdny exekútor;Hrnčiarska 428/2, 90201 Pezinok;421911272430;;;Exekútori
1641;Dušan Jajcaj TRANS POLÁR SLOVAKIA;L. Novomeského 12, 90201 Pezinok;421948327928;;;Nákladné automobily - doprava a preprava
1642;Advokátska kancelária Andrej Mojžiš, s.r.o.;Generála Svobodu 16, 90201 Pezinok;421905606852;mojzis@akmojzis.sk;;Advokáti
1643;Advokátska kancelária Monika Gajdošová s.r.o.;M. R. Štefánika 27, 90201 Pezinok;421903478948;gajdosova.office@gmail.com;http://www.advokatgajdosova.sk;Advokáti
1644;Advokátska kancelária Monika Gajdošová s.r.o.;M. R. Štefánika 27, 90201 Pezinok;421903478948;;;Advokáti
1645;Černova Ladislav, Ing. automatizované systémy;Za hradbami 2264/21, 90201 Pezinok;421910954087;;;Automatizácia , priemyselná
1646;RNDr. Ivan Trtol Lern 4 Spass;Záhradná 1386/14, 90201 Pezinok;421905802274;;;Prekladatelia a tlmočníci
1647;PALPOT OBCHOD S PALIVAMI Balážová Griela;Komenského 1276/20, 90201 Pezinok;421336402759;;;Pohonné hmoty a kvapalné palivá
1648;Školská družina Benjamin, OZ, ZŠ s MŠ Orešie;Orešie 3334/3, 90203 Pezinok;421903263616;http://www.preschool.sk;http://www.preschool.sk;Školy materské , jasle
1649;U psej matere;Holubyho 83, 90201 Pezinok;421905803087;upsejmatere@gmail.com;http://www.upsejmatere.sk;Útulky pre psov a iné zvieratá
1650;Vršková Eva, MUDr.;Hollého 2, 90201 Pezinok;421336405689;;;Zubní lekári - praktickí zubní lekári
1651;GYN - GAAL s.r.o.;Hollého 1078/2, 90201 Pezinok;421336412126;;;Gynekológia a pôrodníctvo
1652;EXEKÚTORSKÝ ÚRAD Noskovič Dušan Mgr.;Myslenická 3141/14, 90203 Pezinok;421336422941;;;Exekútori
1653;LENHARČÍKOVÁ KATARÍNA MUDr.;Hollého 1078/2, 90201 Pezinok;421336412444;;;Zubní lekári - praktickí zubní lekári
1654;LACNEJŠIE NEKÚPIŠ - kočíky, detské autosedačky;Myslenická 2/C, 90201 Pezinok;421903237485;nakup@lacnejsie-nekupis.sk;http://www.lacnejsie-nekupis.sk;Kočíky , detské
1655;K - GSM servis;Holubyho 107/28, 90201 Pezinok;421910690290;kgsmshop@kgsmshop.sk;http://kgsmshop.sk;Telefóny , telefónne zariadenia
1656;Mauro Simon - Lužinská Martina, MUDr.;M. R. Štefánika 2/3, 90201 Pezinok;421948100303;info@maurosimon.sk;http://www.maurosimon.sk;Očné lekárstvo
1657;MONTU-RE s. r. o.;Moyzesova 34, 90201 Pezinok;421905808719;info@monture.sk;http://www.monture.sk;Budovy - údržba , upratovanie
1658;HELGA - BAD s.r.o.;Myslenická 3001/1, 90201 Pezinok;421315508901;;;Kúpeľne - vybavenie
1659;MAXXINN - interiérové centrum;Šenkvická cesta 4166/14, 90201 Pezinok;421332400024;office@cominterier.sk;http://www.obklady-dlazby-pezinok.sk;Kúpeľne - vybavenie
1660;MAURO SIMON, spol. s r.o.;M. R. Štefánika 3, 90201 Pezinok;421336413198;info@maurosimon.sk;http://www.maurosimon.sk;Očná optika
1661;IT Komplex - Ing. Slavomír Gajdoš;Bystrická 2472/2, 90201 Pezinok;421905666322;gajdos@itkomplex.sk;;Počítače - predaj , prenájom
1662;Mlynek Marián SEMONT;Slnečná 937/46, 90201 Pezinok;421336477342;mmmlynek@mail.t-com.sk;;Elektrické spotrebiče - opravy
1663;STREDNÁ ODBORNÁ ŠKOLA POLICAJNÉHO ZBORU;Fajgalská cesta 2, 90222 Pezinok;421961546701;;;Školy , stredné
1664;Props s.r.o.;Limbašská cesta 3215/1, 90203 Pezinok;421336422569;props@props.sk;http://www.props.sk;Inštalatéri - náradie a potreby , Kúrenie
1665;DVEROVÉ A PARKETOVÉ ŠTÚDIO - PETER KADLEC RENOVÁCIA DVERÍ;Myslenická 3122/259, 90203 Pezinok;421905364072;kadlecp@stonline.sk;;Dvere , brány a vráta
1666;Spojená škola - ŠPECIÁLNA ZÁKLADNÁ ŠKOLA;Komenského 25, 90201 Pezinok;421336423973;komenskeho@szspk.sk;http://www.szspk.sk;Školy , špeciálne
1667;Noskovič Dušan, JUDr. - súdny exekútor;Myslenická 3141/14, 90203 Pezinok;421336422941;dusan.noskovic@ske.sk;;Exekútori
1668;La Mia s. r. o.;Holubyho 16, 90201 Pezinok;421907613991;jozefkralik5@gmail.com;;Internet - kaviarne , prístupové miesta
1669;Matiašovič Patrik;Kalinčiakova 1069/13, 90201 Pezinok;421903362735;;;Pohrebné služby , ústavy
1670;BONGOstyle s. r. o.;Hviezdoslavova 516/29, 90201 Pezinok;421940806363;http://www.bongoshop.sk;http://www.bongoshop.sk;Tabakové výrobky , fajčiarske potreby
1671;Mistela s.r.o.;Cajlanská 2017/222, 90201 Pezinok;421907319908;;;Pohrebné služby , ústavy
1672;JAXX s. r. o.;Kupeckého 3590/54a, 90201 Pezinok;421911701100;;;Byty , domy - správa a údržba
1673;FANT BALÁŽ;Silvánová 2/A, 90201 Pezinok;421336451109;http://www.fantbalaz.sk;http://www.fantbalaz.sk;Tabakové výrobky , fajčiarske potreby
1674;RÍMSKOKATOLÍCKY FARSKÝ ÚRAD;Farská 139/5, 90201 Pezinok;421336412956;;;Cirkevné organizácie a cirkevné potreby
1675;Pishta - IT services;dona Sandtnera 13, 90201 Pezinok;421911800008;http://www.gitss.sk;http://www.gitss.sk;Počítače - systémy a siete
1676;ALOI all office s.r.o.;Cajlanská 1867/199, 90201 Pezinok;421903976097;aloi@aloi.sk;http://www.aloi.sk;Kancelárska technika , vybavenie , potreby - veľkoobchod
1677;INVEST COMMERZ SOCIETE, spol. s r.o.;Tolstého 3589/9, 90201 Pezinok;421336407640;;;Finančné , investičné poradenstvo
1678;EVANJELICKÝ FARSKÝ ÚRAD;Potočná 154/2, 90201 Pezinok;421336412193;;;Cirkevné organizácie a cirkevné potreby
1679;Ing. Kamil Grellneth - KAMEDIA Invest;Bystrická 2488/34, 90201 Pezinok;421903779295;;;Reklama - agentúry
1680;EL.PK - Vladimír Čík;1. Mája 2598/43, 90201 Pezinok;421902218141;;;Elektrické spotrebiče - opravy
1681;Advokátska kancelária JUDr. Boris Susko, s.r.o.;Holubyho 102/18, 90201 Pezinok;421903225348;boriss@t-zones.sk;;Advokáti
1682;ALOI all office, s.r.o.;F. P. Drobiševa 2582/28, 90201 Pezinok;421903976097;aloi@aloi.sk;http://www.aloi.sk;Kancelárska technika , vybavenie , potreby - veľkoobchod
1683;Ko.Ma.Co Ing. Mariena Hatalčíková;L. Novomeského 2706/6, 90201 Pezinok;421336402614;;;Potraviny - predaj
1684;twoeco, s.r.o.;Štúrova 3300/27, 90203 Pezinok;421911418004;;;Voda - úprava , čistenie
1685;BOCIJAN, s.r.o.;Myslenická 3001/1, 90201 Pezinok;421903454475;;;Doprava , cestná
1686;ŠIPKA MAREK, MUDr. - PLASTICKÁ A ESTETICKÁ CHIRURGIA;Hollého 1079/4, 90201 Pezinok;421907792158;sipka@estetickachirurgia.com;http://www.estetickachirurgia.com;Chirurgia , plastická
1687;Ko.Ma.Co - Ing. Mariena Hatalčíková;SNP 329/14, 90201 Pezinok;421336402080;komaco@komaco-cba.sk;;Potraviny - predaj
1688;BEPON Retail SK s. r. o.;Myslenická 2/C, 90201 Pezinok;421260267065;bepon@bepon.sk;http://www.bepon.sk;Pančuchy , ponožky , pančuchový tovar
1689;SLIMÁK DUŠAN;Cajlanská 1983/154, 90201 Pezinok;421336403678;http://www.calunnictvopk.wbl.sk;http://www.calunnictvopk.wbl.sk;Čalúnnici , čalúnnické potreby
1690;CZVEDLER tabak;Myslenická 2/C, 90201 Pezinok;421903250383;sekretariat@czvedler.sk;http://www.czvedler.sk;Tabakové výrobky , fajčiarske potreby
1691;Viridian, s.r.o. - konzultačné služby;Myslenická 3037/73, 90203 Pezinok;421905254988;info@viridian.sk;http://www.viridian.sk;Finančné , investičné poradenstvo
1692;J.M.Servis, spol. s r.o. - palivové drevo;Šenkvická cesta 2164/11, 90201 Pezinok;421911148884;http://www.drevo-pezinok.sk;http://www.drevo-pezinok.sk;Drevo - spracovanie
1693;ANDELOVÁ EVA, MUDr. - STOMATOLÓG;Hollého 1078/2, 90201 Pezinok;421336412119;;;Zubní lekári - praktickí zubní lekári
1694;VARGICOVÁ DANIELA MUDr. - pediater, dorastový lekár;Hollého 1078/2, 90201 Pezinok;421336412444;;;Lekári , všeobecní pre deti a dorast
1695;Tešovičová Adriana, MUDr.- endokrinológia;Hollého 1078/2, 90201 Pezinok;421336405628;;;Endokrinológia (choroby žliaz s vnútornou sekréciou)
1696;Oprava Obuvi u Anky - Anna Kokavcová;Svätoplukova 2658/12, 90201 Pezinok;421918520587;;;Obuv - opravy
1697;GEODETS s.r.o. Ing. Sadloň;Jesenského 263/23, 90201 Pezinok;421905249088;sadlon@geodets.sk;http://www.geodets.sk;Geodézia , geodeti
1698;Mareš Vlastimil, MUDr. - stomatológ;Hollého 1078/2, 90201 Pezinok;421336412444;;;Zubní lekári - praktickí zubní lekári
1699;G + G Cukráreň a cukrárska výroba;M. R. Štefánika 22/6, 90201 Pezinok;421336411201;cukrareng-g@stonline.sk;http://www.cukrarenpezinok.sk;Cukrárska výroba
1700;Saps - Ing. Albert Barcaj;L. Novomeského 2730/14, 90201 Pezinok;421905295838;albert.barcaj@zoznam.sk;http://www.magnolia-meu-sk.sk;Kvety - veľkoobchod
1701;HLAVANDA DUŠAN - PNEUSERVIS, PREDAJ PNEUMATÍK;Myslenická 3069/143, 90203 Pezinok;421336422014;;;Automobily - príslušenstvo a doplnky
1702;Vinohradnícko vinárske družstvo podielnikov KARPATY, družstvo;Limbašská cesta 3219/2, 90203 Pezinok;421336422411;;;Vinárstvo - potreby
1703;Jana Labudíková - vizáž a permanentný makeup;Na Bielenisku 4, 90201 Pezinok;421905282541;janka@rainitech.sk;http://www.janalabudikova.sk;Kaderníctvo , holičstvo
1704;Ivana Červenková - YOUR CLEAN FRIEND;L. Novomeského 2396/9, 90201 Pezinok;421915379111;info@yourcleanfriend.sk;http://www.yourcleanfriend.sk;Upratovacie služby
1705;Švarc Mudr. - zubná ambulancia;Mýtna 2708/54, 90201 Pezinok;421336413542;http://www.svarc.sk;http://www.svarc.sk;Zubní lekári - praktickí zubní lekári
1706;System Partner Plus, s.r.o.;Holubyho 28, 90201 Pezinok;421336404783;info@systempartner.sk;http://www.systempartner.sk;Počítače - systémy a siete
1707;Marian Hidaši;Holubyho 51, 90201 Pezinok;421903651584;;;Gastronomické služby
1708;ZLATÁ KOPAČKA;Komenského 1241/30, 90201 Pezinok;;;;Gastronomické služby
1709;HOSTINEC BENDA;SNP 296/27, 90201 Pezinok;;;;Gastronomické služby
1710;ETNOART SK;Svätoplukova 2653/47, 90201 Pezinok;421948222179;dino@etnoart.sk;http://www.etnoart.sk;Tanečné školy , kurzy , potreby
1711;PIERS s. r. o.;Suvorovova 2628/47, 90201 Pezinok;421948289494;;;Gastronomické služby
1712;COMBI Fegyveres Ladislav;Holubyho 106/26, 90201 Pezinok;421336412304;;;Odevy - čistiarne
1713;Jozef Laky;L. Novomeského 2727/8, 90201 Pezinok;421911164487;;;Gastronomické služby
1714;JM - SPEDITION Jozef Moravec;Hrnčiarska 382/25, 90201 Pezinok;421336433911;intrastat;;Colnice , colné služby , intrastat
1715;Sandrock Trans, s.r.o.;1. Mája 1735/29, 90201 Pezinok;421903779101;http://www.sandrock.sk;http://www.sandrock.sk;Doprava , cestná
1716;OČNÁ OPTIKA HV - Miloš Hajdušek;Holubyho 101/16, 90201 Pezinok;421944936914;;;Očná optika
1717;SARA LEE APPAREL SLOVENSKO, s.r.o.;Šenkvická cesta 2615/5, 90201 Pezinok;ponožky ,;pančuchový tovar;;Pančuchy , ponožky , pančuchový tovar
1718;Walterová Zuzana, MUDr. - ZWDENT s.r.o.;Hollého 2, 90201 Pezinok;421336412124;;;Zubní lekári - praktickí zubní lekári
1719;Odbor starostlivosti o životné prostredie;M. R. Štefánika 10, 90201 Pezinok;421336412157;oszp.pk@minv.sk;;Úrady krajské , okresné , mestské a obecné
1720;Auto Kelly;Šenkvická cesta 12/D, 90201 Pezinok;421336400783;http://www.autokelly.sk;http://www.autokelly.sk;Automobily - náhradné dielce
1721;ČISTOTA Žaková Iveta;Kollárova 4439/11, 90201 Pezinok;421336412393;;;Odevy - čistiarne
1722;MAGNÓLIA - UMELÉ KVETY A DOPLNKY, VEĽKOOBCHOD;Šenkvická cesta 14/N, 90201 Pezinok;421905295838;;;Kvety - veľkoobchod
1723;Walterová Zuzana, MUDr. - ZUBNÁ AMBULANCIA;Hollého 1078/2, 90201 Pezinok;421336412124;zuzana.walterova@post.sk;;Zubní lekári - praktickí zubní lekári
1724;Pavel Kratochvíl;Holubyho, 90201 Pezinok;421905475032;;;Automobily , osobné - predaj
1725;Karol Hrčko;Svätoplukova 26, 90201 Pezinok;421336404516;;;Automobily , osobné - predaj
1726;Vinum Galéria Bozen;Holubyho 85, 90201 Pezinok;421336409023;vinumgaleriabozen@vinomatysak.sk;http://www.restauraciamatysak.sk;Gastronomické služby
1727;BILČÍK spol. s r.o.;Šenkvická 12c, 90201 Pezinok;421336902811;predaj@bipk.sk;http://www.autobilcik.sk;Automobily , osobné - predaj
1728;Klamo Matúš M + A;SNP 296/27, 90201 Pezinok;421336402363;;;Gastronomické služby
1729;RENARDE s.r.o.;Šenkvická cesta 4166/14n, 90201 Pezinok;421907035035;renarde@renarde.sk;http://www.renarde.sk;Počítače - servis
1730;Reštaurácia Pezinský dvor;Kollárova 3, 90201 Pezinok;421336406908;;;Gastronomické služby
1731;AUTO KARPATY, a.s.;Nová 4059/17, 90203 Pezinok;421336905111;;;Automobily , osobné - predaj
1732;AUTO - EXPO;F. P. Drobiševa 2392/6, 90201 Pezinok;421908887711;info@auto-expo.sk;http://www.auto-expo.sk;Automobily , osobné - predaj
1733;AGÁT DIESEL s. r. o.;Myslenická 3001/1, 90201 Pezinok;421336453120;;;Automobily - náhradné dielce
1734;MISTELA, spol. s r. o. – pohrebné služby;Senecká 4, 90201 Pezinok;421336403665;;;Pohrebné služby , ústavy
1735;Centrum Sociálnych Služieb Pod Karpatmi;Hrnčiarska 387/35, 90201 Pezinok;421911268500;dss.pezinok@region-bsk.sk;http://www.csspk.sk;Zariadenia pre seniorov
1736;PODNIK BYTOVÝCH SLUŽIEB spol. s.r.o.;Obrancov mieru 1279/51, 90201 Pezinok;421336423411;info@pobysl.sk;http://www.pobysl.sk;Byty , domy - správa a údržba
1737;Kov-dach s.r.o.;L. Novomeského 2690/7, 90201 Pezinok;421904118887;kovdach@centrum.sk;;Stavebné materiály - veľkoobchod
1738;ITfire s. r. o.;Holubyho 28, 90201 Pezinok;421919700600;itfire@itfire.sk;http://www.itfire.sk;Počítače - servis
1739;Lunares - tanečný priestor;Sládkovičova 1115/1, 90201 Pezinok;421907137181;info@lunares.sk;http://www.lunares.sk;Tanečné školy , kurzy , potreby
